year,Base case cost,Modeled residential ashp
2017,2344.65149097,2971.32162506
2018,2261.11567457,2242.78820275
2019,2589.38250217,1746.35557813
2020,2745.70003912,1403.89169208
2021,2415.5787121,667.372476354
2022,2481.70500599,390.193450344
2023,2530.19762151,138.910771845
2024,2569.87339784,-97.2186893864
2025,2141.92282175,-816.013346422
2026,2188.80413181,-1075.11837634
2027,2228.47293263,-1317.776174
2028,1760.81867816,-2053.92167512
2029,1794.46775394,-2304.20204726
2030,1816.90047112,-2522.87655069
2031,1853.35363655,-2772.33198588
