year,annotation,consumption,consumption residential,consumption non-residential
2003,,230674.0,71140.0,159534.0
2004,,206548.0,67676.0,138872.0
2005,,184252.0,61275.0,122977.0
2006,,225603.0,57848.0,167755.0
2007,,226094.0,60622.0,165472.0
2008,,228618.0,58395.0,170223.0
2009,,212850.0,53391.0,159459.0
2010,,201759.0,51340.0,150419.0
2011,,173341.0,55656.0,117685.0
2012,,178080.0,62039.0,116041.0
2013,,184017.0,66540.0,117477.0
2014,,178807.0,64271.0,114536.0
2015,,184276.0,75655.0,108621.0
2016,start of forecast,175628.0,62083.0,113545.0
2017,,175676.0,62132.0,113545.0
2018,,175719.0,62174.0,113545.0
2019,,175766.0,62221.0,113545.0
2020,,175803.0,62258.0,113545.0
2021,,175837.0,62292.0,113545.0
2022,,175857.0,62312.0,113545.0
2023,,175881.0,62336.0,113545.0
2024,,175894.0,62350.0,113545.0
2025,,175907.0,62363.0,113545.0
2026,,175937.0,62392.0,113545.0
2027,,175961.0,62416.0,113545.0
2028,,175982.0,62438.0,113545.0
2029,,176000.0,62455.0,113545.0
2030,,176017.0,62472.0,113545.0
2031,,176032.0,62487.0,113545.0
2032,,176042.0,62498.0,113545.0
2033,,176048.0,62503.0,113545.0
2034,,176054.0,62509.0,113545.0
2035,,176055.0,62510.0,113545.0
2036,,176054.0,62510.0,113545.0
2037,,176050.0,62506.0,113545.0
2038,,176044.0,62499.0,113545.0
2039,,176035.0,62491.0,113545.0
2040,,176031.0,62487.0,113545.0
