year,Base case cost,Modeled non-residential ashp
2017,1349556.51633,1740086.2335
2018,1429460.66459,1820166.38646
2019,1536831.86382,1927774.09202
2020,1589268.96111,1980326.6924
2021,1624227.02598,2015361.75932
2022,1649197.07231,2040386.80713
2023,1669173.10937,2060406.84537
2024,1684155.13717,2075421.87405
2025,1701634.1696,2092939.40751
2026,1724107.2113,2115461.95054
2027,1741586.24373,2132979.484
2028,1756568.27153,2147994.51268
2029,1776544.3086,2168014.55092
2030,1789029.33176,2180527.07482
2031,1811502.37346,2203049.61784
