year,Base case cost,Modeled non-residential ashp
2017,66861.4534101,159464.374758
2018,70779.8810182,161244.896998
2019,76004.4511623,164219.207888
2020,78415.7912288,164745.727775
2021,80023.3512731,164599.48354
2022,81229.0213064,164134.779682
2023,82133.2738313,163439.551976
2024,82836.5813507,162601.756143
2025,83640.3613729,161886.960806
2026,84645.0864006,161383.16083
2027,85549.3389256,160823.183847
2028,86252.646445,160117.468808
2029,87156.8989699,159620.455181
2030,87759.7339865,158887.431321
2031,88764.4590142,158539.260674
