year,Base case cost,Modeled non-residential ashp
2017,14174757.2422,15072957.3596
2018,15030187.5952,15843054.5941
2019,16184248.2091,16895297.1788
2020,16763372.2716,17408289.5859
2021,17211543.6827,17798931.9584
2022,17565601.2347,18102109.6271
2023,17817191.7352,18309449.4786
2024,18077247.528,18526065.2161
2025,18332148.499,18738317.7276
2026,18655307.49,19015735.1776
2027,18906730.8991,19226038.094
2028,19166763.4609,19445687.3942
2029,19476641.3634,19713968.9247
2030,19713508.6349,19913809.0267
2031,20046934.3155,20205094.9512
