year,Base case cost,Modeled residential energy efficiency
2017,223093.93211,262827.81926
2018,264337.553944,299489.94792
2019,323205.615899,351791.202993
2020,347217.479449,372901.4542
2021,370949.864009,394495.808613
2022,390025.542842,412044.323054
2023,399150.915295,420100.680434
2024,413470.28254,433503.749044
2025,429372.17083,448336.622261
2026,441463.373654,459053.377132
2027,457823.448901,474344.437306
2028,466003.777816,481608.467586
2029,484145.585829,498528.544086
2030,491062.132452,504681.508513
2031,511025.515575,523270.443684
2032,522251.359548,533274.556144
2033,542732.693144,552381.441789
2034,563572.607838,571846.908531
2035,572231.044882,579589.04694
2036,595012.061719,600842.899385
