year,Base case cost,Modeled non-residential ashp
2017,229020.104072,357089.65653
2018,260053.057516,386431.369468
2019,303903.395083,427857.595642
2020,321243.228436,444126.310009
2021,339835.002218,461928.838221
2022,355094.047307,476624.136476
2023,361704.840741,482840.307125
2024,373551.716503,494348.934785
2025,386565.425104,506968.020602
2026,395351.002947,515246.226293
2027,408730.138469,528230.73903
2028,414682.519126,533844.871586
2029,429387.368757,548098.723749
2030,434427.126606,552856.60818
2031,450489.4666,568411.576022
