year,Base case cost,Modeled non-residential ashp
2017,577804.110613,599136.007868
2018,611864.708195,631377.119713
2019,660019.346156,676959.381287
2020,681160.406725,696971.10588
2021,696428.950469,711424.018087
2022,708173.984118,722541.642861
2023,716395.507672,730323.980203
2024,722268.024497,735882.79259
2025,730489.548051,743665.129931
2026,739885.57497,752559.229751
2027,748107.098525,760341.567093
2028,755154.118714,767012.141957
2029,763375.642269,774794.479299
2030,769248.159093,780353.291686
2031,778644.186012,789247.391505
