year,Base case cost,Modeled non-residential ashp
2017,349976.773279,451257.448736
2018,375167.146865,473401.060271
2019,409119.389525,503246.797557
2020,425547.894038,517688.283341
2021,436500.230379,527315.94053
2022,445262.099453,535018.066282
2023,450738.267624,539831.894876
2024,455119.20216,543682.957752
2025,460595.370331,548496.786346
2026,468262.00577,555236.146379
2027,473738.173941,560049.974973
2028,478119.108478,563901.037849
2029,484690.510283,569677.632163
2030,489071.44482,573528.695038
2031,495642.846625,579305.289352
