year,Base case cost,Modeled residential ashp
2017,493832.142403,481978.147497
2018,547207.360051,501664.109009
2019,626664.801033,534391.291479
2020,665469.597791,550374.334081
2021,685824.747169,555514.980688
2022,705988.929142,563724.910484
2023,714859.013392,563900.993151
2024,719886.002587,562407.481158
2025,734315.022003,568142.49899
2026,744413.873189,568460.598395
2027,752473.256748,567825.98037
2028,756777.985326,565610.207761
2029,772612.65183,571664.122483
2030,774863.172767,568480.892431
2031,785615.9304,568366.148084
