year,annotation,consumption,consumption residential,consumption non-residential
2003,,163220.0,61472.0,101748.0
2004,,177938.0,59838.0,118100.0
2005,,193183.0,59107.0,134076.0
2006,,200228.0,57261.0,142967.0
2007,,217882.0,58409.0,159473.0
2008,,246123.0,59014.0,187109.0
2009,,229803.0,60832.0,168971.0
2010,,213878.0,55160.0,158718.0
2011,,197976.0,52204.0,145772.0
2012,,215814.0,57538.0,158276.0
2013,,176237.0,55428.0,120809.0
2014,,177331.0,48819.0,128512.0
2015,,170812.0,47589.0,123223.0
2016,start of forecast,177636.0,53454.0,124181.0
2017,,177451.0,53270.0,124181.0
2018,,177246.0,53065.0,124181.0
2019,,177033.0,52852.0,124181.0
2020,,176814.0,52632.0,124181.0
2021,,176591.0,52410.0,124181.0
2022,,176373.0,52191.0,124181.0
2023,,176144.0,51962.0,124181.0
2024,,175916.0,51734.0,124181.0
2025,,175688.0,51507.0,124181.0
2026,,175461.0,51279.0,124181.0
2027,,175240.0,51059.0,124181.0
2028,,175027.0,50846.0,124181.0
2029,,174817.0,50636.0,124181.0
2030,,174618.0,50437.0,124181.0
2031,,174423.0,50241.0,124181.0
2032,,174236.0,50055.0,124181.0
2033,,174058.0,49877.0,124181.0
2034,,173884.0,49703.0,124181.0
2035,,173717.0,49536.0,124181.0
2036,,173557.0,49376.0,124181.0
2037,,173403.0,49221.0,124181.0
2038,,173261.0,49080.0,124181.0
2039,,173121.0,48939.0,124181.0
2040,,172989.0,48807.0,124181.0
