year,annotation,consumption,consumption residential,consumption non-residential
2003,,534671.0,239964.0,294707.0
2004,,506743.0,239906.0,266837.0
2005,,506279.0,254367.0,251912.0
2006,,500402.0,245807.0,254595.0
2007,,493399.0,252654.0,240745.0
2008,,516519.0,258943.0,257576.0
2009,,490211.0,251909.0,238302.0
2010,,498521.0,258898.0,239623.0
2011,,471527.0,235387.0,236140.0
2012,,446906.0,240915.0,205991.0
2013,,435486.0,220837.0,214649.0
2014,,390075.0,231575.0,158500.0
2015,,379321.0,257038.0,122283.0
2016,start of forecast,408581.0,243437.0,165144.0
2017,,408446.0,243302.0,165144.0
2018,,408339.0,243195.0,165144.0
2019,,408264.0,243120.0,165144.0
2020,,408192.0,243048.0,165144.0
2021,,408112.0,242968.0,165144.0
2022,,408035.0,242891.0,165144.0
2023,,407901.0,242757.0,165144.0
2024,,407795.0,242651.0,165144.0
2025,,407717.0,242573.0,165144.0
2026,,407676.0,242532.0,165144.0
2027,,407619.0,242475.0,165144.0
2028,,407551.0,242407.0,165144.0
2029,,407640.0,242496.0,165144.0
2030,,407689.0,242545.0,165144.0
2031,,407696.0,242552.0,165144.0
2032,,407594.0,242450.0,165144.0
2033,,407466.0,242322.0,165144.0
2034,,407348.0,242204.0,165144.0
2035,,407266.0,242122.0,165144.0
2036,,407237.0,242093.0,165144.0
2037,,407252.0,242108.0,165144.0
2038,,407259.0,242115.0,165144.0
2039,,407224.0,242080.0,165144.0
2040,,407162.0,242018.0,165144.0
