year,Base case cost,Modeled non-residential ashp
2017,5613.46028962,39335.3826203
2018,6042.72210816,40084.1830339
2019,6662.76695716,41286.132728
2020,6964.84008872,41748.7686292
2021,7171.52170505,41993.59353
2022,7330.50756377,42132.2528529
2023,7441.79766487,42164.6150165
2024,7521.29059423,42127.8115455
2025,7632.58069533,42170.757182
2026,7759.7693823,42256.0693224
2027,7871.05948341,42309.1081614
2028,7966.45099864,42329.7568135
2029,8093.63968561,42429.6813346
2030,8157.2340291,42385.2099004
2031,8300.32130194,42531.5741848
