year,Base case cost,Modeled non-residential ashp
2017,123421.181341,384014.473107
2018,130579.778476,387259.965811
2019,140278.522982,393119.91363
2020,144896.972747,394020.731576
2021,148129.887583,393631.356439
2022,150439.112465,392408.638856
2023,152055.569883,390580.038833
2024,153441.104812,388602.500433
2025,155057.56223,386933.013566
2026,157135.864624,385799.174052
2027,158752.322042,384281.429564
2028,160137.856971,382607.461043
2029,161985.236877,381463.867543
2030,163139.849318,379701.781887
2031,164987.229224,378696.197172
