year,Base case cost,Modeled non-residential ashp
2017,747005.459874,903231.21216
2018,799451.196766,950773.597662
2019,872198.50923,1016719.48723
2020,904342.670551,1045858.36867
2021,928027.842051,1067329.12341
2022,944945.821694,1082665.3768
2023,955096.609479,1091867.12883
2024,965247.397265,1101068.88086
2025,977089.983015,1111804.25824
2026,990624.366729,1124073.26095
2027,1002466.95248,1134808.63832
2028,1012617.74026,1144010.39035
2029,1024460.32601,1154745.76772
2030,1032919.31584,1162413.89442
2031,1046453.69955,1174682.89713
