year,Base case cost,Modeled non-residential ashp
2017,1260733.9942,1322046.35174
2018,1429998.06935,1475860.07366
2019,1641958.75277,1667220.28611
2020,1755736.66486,1770697.96272
2021,1841644.61258,1849739.08678
2022,1903206.33263,1905578.45379
2023,1942211.3583,1941150.06762
2024,1965861.95824,1961939.49105
2025,2000734.11302,1992805.99869
2026,2041075.06429,2028569.06752
2027,2085477.2435,2069537.8349
2028,2124936.6081,2105563.78767
2029,2105695.24654,2082316.77897
2030,2084393.20419,2058725.79541
2031,2100149.74396,2069904.45274
