year,annotation,consumption,consumption residential,consumption non-residential
2003,,649607.0,178816.0,470791.0
2004,,593752.0,173657.0,420095.0
2005,,585032.0,186620.0,398412.0
2006,,559362.0,179490.0,379872.0
2007,,527565.0,166897.0,360668.0
2008,,555284.0,167513.0,387771.0
2009,,540795.0,129416.0,411379.0
2010,,550754.0,130132.0,420622.0
2011,,529150.0,127820.0,401330.0
2012,,531805.0,124378.0,407427.0
2013,,528102.0,130658.0,397444.0
2014,start of forecast,532711.0,130644.0,402067.0
2015,,531981.0,129914.0,402067.0
2016,,531343.0,129276.0,402067.0
2017,,530687.0,128620.0,402067.0
2018,,530008.0,127941.0,402067.0
2019,,529265.0,127198.0,402067.0
2020,,528484.0,126417.0,402067.0
2021,,527639.0,125572.0,402067.0
2022,,526730.0,124663.0,402067.0
2023,,525732.0,123665.0,402067.0
2024,,524693.0,122626.0,402067.0
2025,,523632.0,121565.0,402067.0
2026,,522582.0,120515.0,402067.0
2027,,521499.0,119432.0,402067.0
2028,,520404.0,118337.0,402067.0
2029,,519263.0,117196.0,402067.0
2030,,518104.0,116037.0,402067.0
2031,,516923.0,114856.0,402067.0
2032,,515745.0,113678.0,402067.0
2033,,514546.0,112479.0,402067.0
2034,,513358.0,111291.0,402067.0
2035,,512157.0,110090.0,402067.0
2036,,510980.0,108913.0,402067.0
2037,,509803.0,107736.0,402067.0
2038,,508643.0,106576.0,402067.0
2039,,507500.0,105433.0,402067.0
2040,,506380.0,104313.0,402067.0
