year,Base case cost,Modeled non-residential ashp
2017,715888.252375,850852.284352
2018,759778.509882,891522.156744
2019,823343.710409,950423.351243
2020,852099.396362,977069.129707
2021,871774.339382,995300.451814
2022,886908.910936,1009324.54574
2023,897503.111024,1019141.41149
2024,906583.853956,1027555.86785
2025,917178.054044,1037372.7336
2026,929285.711287,1048592.00874
2027,939879.911375,1058408.87449
2028,948960.654308,1066823.33085
2029,959554.854396,1076640.1966
2030,967122.140173,1083652.24356
2031,980743.254571,1096273.9281
