year,Base case cost,Modeled non-residential ashp
2017,104195.10482,158796.073789
2018,112431.357826,166505.047177
2019,123784.030889,177130.929413
2020,129126.465272,182131.344583
2021,132910.689626,185673.305329
2022,135581.906817,188173.512914
2023,137585.319711,190048.668603
2024,145976.276637,198339.869925
2025,147844.536174,200094.123058
2026,150413.393038,202506.221116
2027,152281.652575,204260.474249
2028,153916.37967,205795.44574
2029,156251.704091,207988.262156
2030,165032.196118,216683.24938
2031,167476.830634,218985.375891
