year,Base case cost,Modeled residential ashp
2017,66301.0273455,322991.376944
2018,72354.1455377,315701.325408
2019,79266.2975813,306966.53843
2020,82981.1719397,300313.454647
2021,87037.2210107,295260.813144
2022,89553.0450465,289700.721883
2023,91646.7246852,284524.848275
2024,93610.632042,279576.101519
2025,96813.5636478,275773.891418
2026,99308.4646518,270944.975588
2027,102602.967849,267486.499985
2028,104679.179987,263154.525278
2029,108222.671311,259962.393161
2030,110015.150164,256027.781888
2031,113814.540679,253097.763735
