year,Base case cost,Modeled non-residential ashp
2017,365759.550726,391982.154364
2018,388520.668326,413250.302938
2019,419915.313292,442585.680282
2020,434042.903527,455786.600086
2021,444246.163141,465320.597723
2022,452094.824382,472654.442058
2023,457588.887251,477788.133093
2024,461513.217872,481455.055261
2025,467007.280741,486588.746296
2026,473286.209734,492455.821765
2027,478780.272603,497589.5128
2028,482704.603224,501256.434968
2029,488983.532217,507123.510437
2030,492907.862838,510790.432605
2031,499186.791831,516657.508073
