year,Base case cost,Modeled residential ashp
2017,525221.957127,420586.504955
2018,564103.988489,452715.165625
2019,623083.575012,502379.758089
2020,657894.08651,532998.522261
2021,680446.060275,552523.122956
2022,699679.487368,569427.801535
2023,722781.062629,590899.252836
2024,736341.684787,603295.500737
2025,752557.04623,617880.738219
2026,770224.97774,633685.670918
2027,794440.836789,656271.406006
2028,816352.517744,677018.712704
2029,834771.651808,693574.847956
2030,849333.87737,706972.699261
2031,876079.030146,731854.853225
