year,Base case cost,Modeled non-residential ashp
2017,107466.120608,169308.005811
2018,120031.354889,177606.929771
2019,137460.550827,189118.340426
2020,145972.483727,194740.19214
2021,151647.10566,198488.093284
2022,156105.737179,201432.872753
2023,153515.751888,197741.904154
2024,155858.714957,199259.129742
2025,158982.665716,201282.097192
2026,162497.11032,203557.935574
2027,165621.061079,205580.903024
2028,167964.024149,207098.128612
2029,171478.468753,209373.966994
2030,166841.660628,204049.044301
2031,170598.236144,206429.390682
