year,annotation,consumption,consumption residential,consumption non-residential
2003,,3720955.0,1550649.0,2170306.0
2004,,3818405.0,1525320.0,2293085.0
2005,,3826206.0,1541225.0,2284981.0
2006,,3812881.0,1540362.0,2272519.0
2007,,3747389.0,1461423.0,2285966.0
2008,,4014468.0,1481397.0,2533071.0
2009,,3912147.0,1505529.0,2406618.0
2010,,4139879.0,1548733.0,2591146.0
2011,,4140963.0,1491468.0,2649495.0
2012,,4118712.0,1515387.0,2603325.0
2013,,4134751.0,1487013.0,2647738.0
2014,,4138676.0,1481323.0,2657353.0
2015,,4133354.0,1484064.0,2649290.0
2016,start of forecast,4147629.0,1496169.0,2651460.0
2017,,4145506.0,1494045.0,2651460.0
2018,,4143383.0,1491923.0,2651460.0
2019,,4141226.0,1489766.0,2651460.0
2020,,4139120.0,1487660.0,2651460.0
2021,,4137101.0,1485641.0,2651460.0
2022,,4135112.0,1483652.0,2651460.0
2023,,4133078.0,1481617.0,2651460.0
2024,,4131097.0,1479637.0,2651460.0
2025,,4129123.0,1477662.0,2651460.0
2026,,4127123.0,1475663.0,2651460.0
2027,,4125175.0,1473714.0,2651460.0
2028,,4123257.0,1471797.0,2651460.0
2029,,4120888.0,1469427.0,2651460.0
2030,,4118614.0,1467154.0,2651460.0
2031,,4116481.0,1465021.0,2651460.0
2032,,4114708.0,1463248.0,2651460.0
2033,,4113047.0,1461586.0,2651460.0
2034,,4111377.0,1459916.0,2651460.0
2035,,4109613.0,1458153.0,2651460.0
2036,,4107681.0,1456221.0,2651460.0
2037,,4105616.0,1454155.0,2651460.0
2038,,4103600.0,1452140.0,2651460.0
2039,,4101776.0,1450315.0,2651460.0
2040,,4100093.0,1448633.0,2651460.0
