year,Base case cost,Modeled non-residential ashp
2017,1007221.41803,1083926.94745
2018,1078997.38776,1151202.21607
2019,1170799.80338,1237802.88782
2020,1218875.6987,1282119.56359
2021,1251690.95402,1311717.24291
2022,1280261.45919,1337264.50904
2023,1300005.88436,1354317.10629
2024,1319880.62953,1371553.383
2025,1346248.93956,1395335.33347
2026,1371063.79488,1417476.33131
2027,1393743.47035,1437601.03692
2028,1418485.28023,1459974.79263
2029,1443858.9054,1482820.17811
2030,1459984.51087,1496740.59688
2031,1485668.64619,1519987.97173
