year,Base case cost,Modeled non-residential ashp
2017,878649.722215,1031070.70755
2018,945605.449977,1078192.9486
2019,1034276.5489,1140598.07865
2020,1075897.67697,1169890.28255
2021,1104851.50519,1190267.46787
2022,1126566.87636,1205550.35686
2023,1141043.79047,1215738.94952
2024,1151901.47605,1223380.39401
2025,1166378.39016,1233568.98667
2026,1184474.5328,1246304.7275
2027,1198951.44691,1256493.32016
2028,1211618.74676,1265408.33873
2029,1227905.27513,1276870.50548
2030,1236953.34645,1283238.37589
2031,1255049.48909,1295974.11671
