year,Base case cost,Modeled residential ashp
2017,60038.3390637,160377.285391
2018,64518.9517466,161705.893278
2019,70717.923454,164377.758164
2020,73629.3049174,164847.413936
2021,75662.8658929,164531.634982
2022,77181.2580881,164020.192029
2023,78231.9312588,163193.982296
2024,79086.0268686,162170.222784
2025,80129.9215028,161420.600966
2026,81394.1185758,160826.079647
2027,82441.4024783,160149.497638
2028,83315.8336978,159271.858706
2029,91016.0764052,165307.248084
2030,91793.7342101,164553.378175
2031,93188.406893,164231.001183
