year,Base case cost,Modeled residential ashp
2017,788443.689886,1359743.12395
2018,862294.629886,1383483.5864
2019,956089.825333,1413614.11291
2020,1007659.43533,1426743.70161
2021,1032169.84078,1422794.62861
2022,1059101.44078,1424314.59526
2023,1066864.04623,1412477.32594
2024,1082896.82623,1409174.80833
2025,1090280.89167,1397481.95241
2026,1111489.69167,1397095.73578
2027,1121083.22712,1386725.86913
2028,1136863.64712,1384168.72656
2029,1146036.58257,1373853.88324
2030,1149739.07801,1361068.49992
2031,1160932.21346,1351842.23849
