year,Base case cost,Modeled non-residential ashp
2017,94381.5328608,247852.235877
2018,99881.4272075,244920.760673
2019,107361.283519,242195.216791
2020,110881.215901,239287.285991
2021,113301.169413,236381.301775
2022,115281.131378,233518.486733
2023,116381.110247,230668.527715
2024,117481.089117,227887.04202
2025,118801.06376,225186.740222
2026,120341.034177,222566.055176
2027,121441.013046,219980.510515
2028,122540.991916,217457.241983
2029,124080.962333,215023.420791
2030,124740.949654,212591.729773
2031,126280.920072,210275.299136
