year,Base case cost,Modeled non-residential ashp
2017,30862.9080394,78256.091553
2018,32759.0228632,80960.6705217
2019,35340.9664531,84643.5014577
2020,36551.2525109,86369.828459
2021,37358.1098827,87520.7131265
2022,37922.910043,88326.3323937
2023,38366.6815975,88959.3189609
2024,38689.4245463,89419.6728279
2025,39092.8532322,89995.1151616
2026,39576.9676553,90685.6459621
2027,52387.9489253,103668.64088
2028,52863.7151256,104299.219363
2029,53445.2071482,105069.926399
2030,53815.2475262,105560.37633
2031,54449.60246,106401.147641
