year,annotation,consumption,consumption residential,consumption non-residential
2003,,7979001.0,1142275.0,6836726.0
2004,,6997148.0,1097654.0,5899494.0
2005,,4202943.0,1187762.0,3015181.0
2006,,6414586.0,1236116.0,5178470.0
2007,,7372031.0,1189947.0,6182084.0
2008,,5558581.0,1082461.0,4476120.0
2009,,4397805.0,869972.0,3527833.0
2010,,4367451.0,831352.0,3536099.0
2011,,4360533.0,824434.0,3536099.0
2012,,4600432.0,939135.0,3661297.0
2013,,4356984.0,721869.0,3635115.0
2014,,4351405.0,704100.0,3647305.0
2015,,4135521.0,809644.0,3325877.0
2016,start of forecast,4368219.0,832120.0,3536099.0
2017,,4370264.0,834165.0,3536099.0
2018,,4371973.0,835874.0,3536099.0
2019,,4373553.0,837454.0,3536099.0
2020,,4375023.0,838924.0,3536099.0
2021,,4376759.0,840660.0,3536099.0
2022,,4377499.0,841400.0,3536099.0
2023,,4376982.0,840883.0,3536099.0
2024,,4376859.0,840760.0,3536099.0
2025,,4376784.0,840685.0,3536099.0
2026,,4378292.0,842193.0,3536099.0
2027,,4379209.0,843110.0,3536099.0
2028,,4381150.0,845051.0,3536099.0
2029,,4382048.0,845949.0,3536099.0
2030,,4382579.0,846480.0,3536099.0
2031,,4383268.0,847169.0,3536099.0
2032,,4383923.0,847824.0,3536099.0
2033,,4384472.0,848373.0,3536099.0
2034,,4384825.0,848726.0,3536099.0
2035,,4384998.0,848899.0,3536099.0
2036,,4384821.0,848722.0,3536099.0
2037,,4384181.0,848082.0,3536099.0
2038,,4383624.0,847525.0,3536099.0
2039,,4383539.0,847440.0,3536099.0
2040,,4382696.0,846597.0,3536099.0
