year,Base case cost,Modeled non-residential ashp
2017,188945.444682,212967.135694
2018,203476.430067,227283.96893
2019,224465.631178,247963.83916
2020,225845.687604,249201.127487
2021,232593.870022,255846.199611
2022,237784.779574,260957.793552
2023,241418.41626,264535.909312
2024,235038.324769,258116.160015
2025,238538.305634,261560.619953
2026,242538.283767,265497.145597
2027,246038.264632,268941.605535
2028,248538.250965,271401.934063
2029,242894.403726,265694.634335
2030,245298.921615,268059.494419
2031,249146.150238,271843.270554
