year,Base case cost,Modeled non-residential ashp
2017,129347.560309,175107.356703
2018,140560.030235,184424.9609
2019,156412.142889,197598.125456
2020,158547.254616,198491.77343
2021,163787.925453,202817.681502
2022,167531.261766,205907.61584
2023,164559.206781,202478.179472
2024,166731.388992,204258.320498
2025,163513.268752,200582.818875
2026,166660.812703,203142.301049
2027,169108.902444,205133.009407
2028,171207.265078,206839.330856
2029,174005.081924,209114.426122
2030,169570.770437,204353.413648
2031,172607.585024,206802.166457
