year,Base case cost,Modeled non-residential ashp
2017,187564.869599,209490.889313
2018,205335.046695,222259.984599
2019,230422.355535,240286.94265
2020,241920.70542,248549.298424
2021,250283.141701,254558.284441
2022,256554.968911,259065.023954
2023,260736.187051,262069.516962
2024,264394.752924,264698.448344
2025,268575.971064,267702.941353
2026,274325.146006,271834.11924
2027,278506.364146,274838.612248
2028,282164.930019,277467.543631
2029,286868.800427,280847.598265
2030,290004.714032,283100.968022
2031,295753.888974,287232.145908
