year,annotation,consumption,consumption residential,consumption non-residential
2003,,401229.0,164890.0,236339.0
2004,,383637.0,151131.0,232506.0
2005,,362583.0,129776.0,232807.0
2006,,359508.0,132882.0,226626.0
2007,,339667.0,131870.0,207797.0
2008,,372672.0,156487.0,216185.0
2009,,370543.0,152510.0,218033.0
2010,,410869.0,169224.0,241645.0
2011,,396406.0,167243.0,229163.0
2012,,409801.0,166608.0,243193.0
2013,,371184.0,147501.0,223683.0
2014,,347794.0,141254.0,206540.0
2015,,360933.0,135783.0,225150.0
2016,start of forecast,368546.0,150088.0,218458.0
2017,,368563.0,150106.0,218458.0
2018,,368578.0,150120.0,218458.0
2019,,368589.0,150132.0,218458.0
2020,,368602.0,150145.0,218458.0
2021,,368620.0,150162.0,218458.0
2022,,368644.0,150186.0,218458.0
2023,,368676.0,150218.0,218458.0
2024,,368704.0,150246.0,218458.0
2025,,368727.0,150269.0,218458.0
2026,,368744.0,150286.0,218458.0
2027,,368764.0,150307.0,218458.0
2028,,368787.0,150329.0,218458.0
2029,,368780.0,150322.0,218458.0
2030,,368780.0,150322.0,218458.0
2031,,368787.0,150330.0,218458.0
2032,,368815.0,150357.0,218458.0
2033,,368847.0,150390.0,218458.0
2034,,368877.0,150419.0,218458.0
2035,,368898.0,150441.0,218458.0
2036,,368910.0,150452.0,218458.0
2037,,368912.0,150454.0,218458.0
2038,,368915.0,150457.0,218458.0
2039,,368925.0,150468.0,218458.0
2040,,368940.0,150483.0,218458.0
