year,Base case cost,Modeled non-residential ashp
2017,460026.536736,578141.775947
2018,500573.120906,617480.586089
2019,544518.264732,659829.742809
2020,577618.636963,692153.688879
2021,597665.677555,711683.112031
2022,622648.622113,736277.843509
2023,638034.028469,751361.306358
2024,659360.06639,772471.670345
2025,682093.058309,794945.853545
2026,699341.275252,811848.992194
2027,722691.014318,834939.92254
2028,736871.418276,848904.652565
2029,761976.707555,873707.998337
2030,776519.115273,888034.732122
2031,803487.215138,914657.753693
