year,Base case cost,Modeled non-residential ashp
2017,469507.206362,506399.072096
2018,505653.246362,540229.937453
2019,552987.346362,584793.214924
2020,575363.466362,605473.87256
2021,590854.626362,619578.790648
2022,602042.686362,629580.030144
2023,610648.886362,637125.504448
2024,616673.226362,642214.822002
2025,624418.806362,648968.386321
2026,633885.626362,657385.823985
2027,641631.206362,664170.141618
2028,648516.166362,670145.140289
2029,657122.366362,677782.943748
2030,662286.086362,682138.269324
2031,671752.906362,690628.199942
