year,Base case cost,Modeled residential ashp
2017,143673.754129,104505.962723
2018,164340.968231,117418.088322
2019,187260.511259,129997.513347
2020,198720.282773,136287.225859
2021,206360.130449,140480.367534
2022,212726.670179,143974.652263
2023,216546.594017,146071.2231
2024,219729.863881,147818.365464
2025,218888.350315,144966.273397
2026,223861.216179,147641.33526
2027,227590.865576,149647.631657
2028,231320.514974,151653.928054
2029,229967.446246,148290.280826
2030,226629.186899,143803.119478
2031,225476.445682,140352.574261
