year,annotation,consumption,consumption residential,consumption non-residential
2003,,643304.0,258065.0,385239.0
2004,,660741.0,242782.0,417959.0
2005,,687570.0,238746.0,448824.0
2006,,712192.0,241175.0,471017.0
2007,,645499.0,219185.0,426314.0
2008,,657874.0,206891.0,450983.0
2009,,624843.0,174269.0,450574.0
2010,,659203.0,206891.0,452312.0
2011,,662086.0,209774.0,452312.0
2012,,647588.0,214175.0,433413.0
2013,,658698.0,218079.0,440619.0
2014,,672589.0,211788.0,460801.0
2015,,686052.0,230536.0,455516.0
2016,start of forecast,664475.0,212163.0,452312.0
2017,,663509.0,211197.0,452312.0
2018,,662403.0,210091.0,452312.0
2019,,661146.0,208834.0,452312.0
2020,,659584.0,207272.0,452312.0
2021,,658702.0,206390.0,452312.0
2022,,657999.0,205687.0,452312.0
2023,,657980.0,205668.0,452312.0
2024,,657556.0,205244.0,452312.0
2025,,657427.0,205115.0,452312.0
2026,,656849.0,204537.0,452312.0
2027,,655176.0,202864.0,452312.0
2028,,654397.0,202085.0,452312.0
2029,,653685.0,201373.0,452312.0
2030,,652824.0,200512.0,452312.0
2031,,652594.0,200282.0,452312.0
2032,,651310.0,198998.0,452312.0
2033,,650784.0,198472.0,452312.0
2034,,650131.0,197819.0,452312.0
2035,,649474.0,197162.0,452312.0
2036,,648834.0,196522.0,452312.0
2037,,648034.0,195722.0,452312.0
2038,,647046.0,194734.0,452312.0
2039,,646430.0,194118.0,452312.0
2040,,645950.0,193638.0,452312.0
