year,annotation,consumption,consumption residential,consumption non-residential
2003,,11568914.0,4297389.0,7271525.0
2004,,11581569.0,4456926.0,7124643.0
2005,,11362501.0,4300812.0,7061689.0
2006,,11028734.0,4350092.0,6678642.0
2007,,10868569.0,4198806.0,6669763.0
2008,,10750074.0,4099610.0,6650464.0
2009,,10906614.0,4367275.0,6539339.0
2010,,9708731.0,4321785.0,5386946.0
2011,,9201098.0,4301403.0,4899695.0
2012,,9066722.0,4385517.0,4681205.0
2013,,8851794.0,4217885.0,4633909.0
2014,start of forecast,9037484.0,4299214.0,4738270.0
2015,,9036345.0,4298075.0,4738270.0
2016,,9035253.0,4296984.0,4738270.0
2017,,9034008.0,4295738.0,4738270.0
2018,,9032843.0,4294573.0,4738270.0
2019,,9032064.0,4293794.0,4738270.0
2020,,9031103.0,4292833.0,4738270.0
2021,,9030005.0,4291736.0,4738270.0
2022,,9028959.0,4290689.0,4738270.0
2023,,9027807.0,4289537.0,4738270.0
2024,,9026793.0,4288524.0,4738270.0
2025,,9025807.0,4287537.0,4738270.0
2026,,9024903.0,4286633.0,4738270.0
2027,,9023928.0,4285658.0,4738270.0
2028,,9022932.0,4284662.0,4738270.0
2029,,9023003.0,4284734.0,4738270.0
2030,,9022957.0,4284687.0,4738270.0
2031,,9022561.0,4284292.0,4738270.0
2032,,9021445.0,4283176.0,4738270.0
2033,,9020041.0,4281771.0,4738270.0
2034,,9018704.0,4280434.0,4738270.0
2035,,9017625.0,4279355.0,4738270.0
2036,,9016922.0,4278652.0,4738270.0
2037,,9016697.0,4278427.0,4738270.0
2038,,9016249.0,4277979.0,4738270.0
2039,,9015538.0,4277268.0,4738270.0
2040,,9014532.0,4276263.0,4738270.0
