year,Base case cost,Modeled non-residential ashp
2017,741994.968575,817623.332158
2018,789479.725419,860648.837263
2019,859159.147773,924953.902698
2020,894594.851952,956974.211237
2021,920772.056284,980300.012883
2022,942261.818182,999240.027295
2023,959052.199624,1013781.37228
2024,974394.492435,1027000.17035
2025,991732.571329,1042165.1485
2026,1010602.35384,1058811.34496
2027,1027942.84589,1074051.1542
2028,1042036.75702,1086253.57086
2029,1061324.17968,1103422.2502
2030,1075689.36219,1115963.3827
2031,1089501.63934,1127722.78027
