year,Base case cost,Modeled non-residential ashp
2017,718045.491376,878331.85345
2018,800332.971376,955244.455956
2019,916273.712443,1064235.43171
2020,970502.872976,1114497.12042
2021,1001098.87044,1141872.8649
2022,1028887.72257,1167009.18313
2023,1049253.75524,1185110.91893
2024,1065905.07844,1199706.71756
2025,1075026.63751,1206712.70447
2026,1098882.42071,1228213.43657
2027,1119055.15445,1246237.82923
2028,1125645.42351,1250885.81181
2029,1149275.61778,1272242.90188
2030,1161987.91098,1283244.36843
2031,1175180.01058,1294214.84408
