year,annotation,Maximum expected generation hydro [kWh/year],Maximum expected generation wind [kWh/year],Maximum expected generation solar [kWh/year],Generation total [kWh/year],generation biomass [kWh/year],generation solar [kWh/year],generation wind [kWh/year],generation natural gas [kWh/year],generation hydro [kWh/year],generation diesel [kWh/year]
2003,,0,0,124.97,45018000.0,0.0,0.0,0.0,45018000.0,0.0,0.0
2004,,0,0,124.97,46050000.0,0.0,0.0,0.0,46050000.0,0.0,0.0
2005,,0,0,124.97,47455000.0,0.0,0.0,0.0,47455000.0,0.0,0.0
2006,,0,0,124.97,46022000.0,0.0,0.0,0.0,46022000.0,0.0,0.0
2007,,0,0,124.97,46007000.0,0.0,0.0,0.0,45968886.0,0.0,38114.0
2008,,0,0,124.97,47412000.0,0.0,0.0,0.0,47398744.0,0.0,13256.0
2009,,0,0,124.97,48402000.0,0.0,0.0,0.0,48397579.0,0.0,4421.0
2010,,0,0,124.97,49803000.0,0.0,0.0,0.0,49803000.0,0.0,0.0
2011,,0,0,124.97,50221000.0,0.0,0.0,0.0,50221000.0,0.0,0.0
2012,,0,0,124.97,49580000.0,0.0,0.0,0.0,49580000.0,0.0,0.0
2013,,0,0,124.97,50252000.0,0.0,0.0,0.0,50225744.0,0.0,26256.0
2014,,0,0,124.97,49637000.0,0.0,0.0,0.0,49633435.0,0.0,3565.0
2015,start of forecast,0,0,124.97,55967000.0,0.0,0.0,0.0,55957059.67,0.0,9940.33
2016,,0,0,124.97,56118000.0,0.0,0.0,0.0,56108059.67,0.0,9940.33
2017,,0,0,124.97,56261000.0,0.0,0.0,0.0,56251059.67,0.0,9940.33
2018,,0,0,124.97,56398000.0,0.0,0.0,0.0,56388059.67,0.0,9940.33
2019,,0,0,124.97,56527000.0,0.0,0.0,0.0,56517059.67,0.0,9940.33
2020,,0,0,124.97,56653000.0,0.0,0.0,0.0,56643059.67,0.0,9940.33
2021,,0,0,124.97,56777000.0,0.0,0.0,0.0,56767059.67,0.0,9940.33
2022,,0,0,124.97,56893000.0,0.0,0.0,0.0,56883059.67,0.0,9940.33
2023,,0,0,124.97,57004000.0,0.0,0.0,0.0,56994059.67,0.0,9940.33
2024,,0,0,124.97,57111000.0,0.0,0.0,0.0,57101059.67,0.0,9940.33
2025,,0,0,124.97,57221000.0,0.0,0.0,0.0,57211059.67,0.0,9940.33
2026,,0,0,124.97,57330000.0,0.0,0.0,0.0,57320059.67,0.0,9940.33
2027,,0,0,124.97,57442000.0,0.0,0.0,0.0,57432059.67,0.0,9940.33
2028,,0,0,124.97,57554000.0,0.0,0.0,0.0,57544059.67,0.0,9940.33
2029,,0,0,124.97,57645000.0,0.0,0.0,0.0,57635059.67,0.0,9940.33
2030,,0,0,124.97,57741000.0,0.0,0.0,0.0,57731059.67,0.0,9940.33
2031,,0,0,124.97,57843000.0,0.0,0.0,0.0,57833059.67,0.0,9940.33
2032,,0,0,124.97,57962000.0,0.0,0.0,0.0,57952059.67,0.0,9940.33
2033,,0,0,124.97,58085000.0,0.0,0.0,0.0,58075059.67,0.0,9940.33
2034,,0,0,124.97,58209000.0,0.0,0.0,0.0,58199059.67,0.0,9940.33
2035,,0,0,124.97,58330000.0,0.0,0.0,0.0,58320059.67,0.0,9940.33
2036,,0,0,124.97,58454000.0,0.0,0.0,0.0,58444059.67,0.0,9940.33
2037,,0,0,124.97,58570000.0,0.0,0.0,0.0,58560059.67,0.0,9940.33
2038,,0,0,124.97,58688000.0,0.0,0.0,0.0,58678059.67,0.0,9940.33
2039,,0,0,124.97,58817000.0,0.0,0.0,0.0,58807059.67,0.0,9940.33
2040,,0,0,124.97,58946000.0,0.0,0.0,0.0,58936059.67,0.0,9940.33
