year,Base case cost,Modeled non-residential ashp
2017,164737.208176,260395.888013
2018,177691.184643,273897.145149
2019,195734.223294,292702.467589
2020,204524.42161,301864.034931
2021,210538.767827,308132.475744
2022,215165.187994,312954.353293
2023,218403.682111,316329.667577
2024,221179.534211,319222.794106
2025,223955.386311,322115.920635
2026,228119.164461,326455.610429
2027,231357.658578,329830.924713
2028,234133.510678,332724.051242
2029,237372.004795,336099.365526
2030,239685.214878,338510.304301
2031,243848.993028,342849.994095
