year,Base case cost,Modeled non-residential ashp
2017,99274.4129148,144177.429204
2018,108477.55845,152662.097721
2019,121361.9622,164540.633645
2020,127672.690567,170358.692057
2021,125709.199059,168066.753912
2022,128967.567842,171058.259802
2023,130972.717862,172899.186504
2024,132727.22413,174509.997369
2025,134983.017903,176581.039908
2026,137489.455429,178882.198286
2027,139745.249202,180953.240825
2028,134554.006164,175618.302383
2029,144006.192995,184865.210067
2030,145510.05551,186245.905093
2031,148267.136788,188777.179308
