year,Base case cost,Modeled non-residential ashp
2017,408220.307745,505981.672764
2018,432216.675332,529331.375958
2019,464611.771574,560853.475271
2020,479609.501316,575447.039768
2021,489807.95754,585370.663626
2022,497606.777006,592959.317164
2023,503005.959713,598213.000383
2024,507205.324041,602299.198442
2025,512604.506748,607552.881661
2026,518603.598645,613390.30746
2027,524002.781352,618643.990678
2028,528202.145679,622730.188738
2029,534201.237576,628567.614536
2030,537800.692714,632070.070015
2031,543799.784611,637907.495814
