year,Base case cost,Modeled residential ashp
2017,17638.4896154,28833.8195554
2018,20958.3864062,31191.7152858
2019,23881.3133196,32831.9741187
2020,25342.7767763,33652.1035352
2021,26317.0857475,34198.8564795
2022,27129.0098901,34654.4839331
2023,27616.1643757,34927.8604052
2024,26338.2153851,33471.7630701
2025,26872.4090727,33756.5490754
2026,27482.9161442,34082.0187957
2027,27940.7964479,34326.1210859
2028,28398.6767516,34570.2233762
2029,27083.0723464,33005.2112887
2030,27368.8097609,33148.4300276
2031,26031.9381333,31526.5210488
