year,annotation,consumption,consumption residential,consumption non-residential
2003,,1506758.0,876645.0,630113.0
2004,,1516559.0,895408.0,621151.0
2005,,1437920.0,833878.0,604042.0
2006,,1469367.0,810586.0,658781.0
2007,,1528957.0,805182.0,723775.0
2008,,1565177.0,770942.0,794235.0
2009,,1550521.0,752681.0,797840.0
2010,,1671452.0,794430.0,877022.0
2011,,1825931.0,912281.0,913650.0
2012,,1860807.0,954208.0,906599.0
2013,,1769116.0,970885.0,798231.0
2014,start of forecast,1713103.0,840276.0,872827.0
2015,,1709769.0,836942.0,872827.0
2016,,1706352.0,833525.0,872827.0
2017,,1702913.0,830086.0,872827.0
2018,,1700646.0,827819.0,872827.0
2019,,1699996.0,827169.0,872827.0
2020,,1699194.0,826368.0,872827.0
2021,,1697891.0,825065.0,872827.0
2022,,1696992.0,824165.0,872827.0
2023,,1695822.0,822995.0,872827.0
2024,,1694939.0,822113.0,872827.0
2025,,1693988.0,821162.0,872827.0
2026,,1693192.0,820366.0,872827.0
2027,,1691895.0,819069.0,872827.0
2028,,1690314.0,817487.0,872827.0
2029,,1691819.0,818992.0,872827.0
2030,,1692238.0,819411.0,872827.0
2031,,1691060.0,818234.0,872827.0
2032,,1687465.0,814638.0,872827.0
2033,,1683061.0,810234.0,872827.0
2034,,1678407.0,805580.0,872827.0
2035,,1673816.0,800989.0,872827.0
2036,,1669392.0,796566.0,872827.0
2037,,1664925.0,792098.0,872827.0
2038,,1659754.0,786927.0,872827.0
2039,,1653576.0,780750.0,872827.0
2040,,1646567.0,773741.0,872827.0
