year,Base case cost,Modeled non-residential ashp
2017,415427.765914,493467.358122
2018,447868.376706,523380.123666
2019,492918.376706,565397.139911
2020,513647.077499,584145.972197
2021,531239.786868,600050.872178
2022,542122.92766,609423.590344
2023,549374.44766,615341.481511
2024,555719.52766,620415.082246
2025,563883.708452,627255.3027
2026,572948.208452,634980.830759
2027,580206.209245,640998.373855
2028,590058.598614,649670.271408
2029,598272.079406,656648.646779
2030,603750.040198,661026.49489
2031,612875.76099,668920.453209
