year,annotation,consumption,consumption residential,consumption non-residential
2003,,194750.0,92959.0,101791.0
2004,,210124.0,96690.0,113434.0
2005,,226586.0,103030.0,123556.0
2006,,247949.0,105275.0,142674.0
2007,,211690.0,92392.0,119298.0
2008,,218844.0,99484.0,119360.0
2009,,255464.0,111328.0,144136.0
2010,,283572.0,134630.0,148942.0
2011,,254919.0,117697.0,137222.0
2012,,270857.0,109073.0,161784.0
2013,,243346.0,90173.0,153173.0
2014,,220984.0,96918.0,124066.0
2015,,235625.0,104399.0,131226.0
2016,start of forecast,245489.0,109334.0,136155.0
2017,,246174.0,110019.0,136155.0
2018,,246919.0,110764.0,136155.0
2019,,247603.0,111448.0,136155.0
2020,,248269.0,112114.0,136155.0
2021,,249060.0,112905.0,136155.0
2022,,250056.0,113901.0,136155.0
2023,,250641.0,114486.0,136155.0
2024,,251237.0,115082.0,136155.0
2025,,251827.0,115672.0,136155.0
2026,,252507.0,116352.0,136155.0
2027,,253125.0,116970.0,136155.0
2028,,253905.0,117750.0,136155.0
2029,,254524.0,118369.0,136155.0
2030,,255140.0,118985.0,136155.0
2031,,255876.0,119721.0,136155.0
2032,,256502.0,120347.0,136155.0
2033,,257533.0,121378.0,136155.0
2034,,258166.0,122011.0,136155.0
2035,,258849.0,122694.0,136155.0
2036,,259531.0,123376.0,136155.0
2037,,260180.0,124025.0,136155.0
2038,,260836.0,124681.0,136155.0
2039,,261575.0,125420.0,136155.0
2040,,262514.0,126359.0,136155.0
