year,Base case cost,Modeled non-residential ashp
2017,156204.871398,244683.872451
2018,168042.739816,256858.200429
2019,184888.937179,274183.205629
2020,193084.384545,282611.586537
2021,198548.016122,288230.507142
2022,203101.042436,292912.94098
2023,205832.858225,295722.401283
2024,208109.371382,298063.618202
2025,211296.489802,301341.321888
2026,214938.910854,305087.268958
2027,217670.726642,307896.729261
2028,220402.542431,310706.189564
2029,223589.660851,313983.89325
2030,225866.174008,316325.110169
2031,229508.59506,320071.057239
