year,annotation,consumption,consumption residential,consumption non-residential
2003,,6165545.0,1695826.0,4469719.0
2004,,6104822.0,1735720.0,4369102.0
2005,,5926064.0,1616314.0,4309750.0
2006,,6176105.0,1572553.0,4603552.0
2007,,6326136.0,1572614.0,4753522.0
2008,,6113419.0,1549739.0,4563680.0
2009,,5832569.0,1455259.0,4377310.0
2010,,5976909.0,1412697.0,4564212.0
2011,,5965968.0,1437193.0,4528775.0
2012,,5648090.0,1436656.0,4211434.0
2013,,5555505.0,1435016.0,4120489.0
2014,,5413852.0,1422864.0,3990988.0
2015,,5151907.0,1389090.0,3762817.0
2016,start of forecast,5363837.0,1405739.0,3958098.0
2017,,5334880.0,1376782.0,3958098.0
2018,,5316286.0,1358188.0,3958098.0
2019,,5299627.0,1341529.0,3958098.0
2020,,5282572.0,1324474.0,3958098.0
2021,,5260328.0,1302230.0,3958098.0
2022,,5251583.0,1293485.0,3958098.0
2023,,5239825.0,1281727.0,3958098.0
2024,,5235230.0,1277132.0,3958098.0
2025,,5218646.0,1260548.0,3958098.0
2026,,5196905.0,1238807.0,3958098.0
2027,,5171666.0,1213568.0,3958098.0
2028,,5151156.0,1193058.0,3958098.0
2029,,5131287.0,1173189.0,3958098.0
2030,,5113629.0,1155531.0,3958098.0
2031,,5092642.0,1134544.0,3958098.0
2032,,5063219.0,1105121.0,3958098.0
2033,,5028717.0,1070619.0,3958098.0
2034,,4998997.0,1040899.0,3958098.0
2035,,4970085.0,1011987.0,3958098.0
2036,,4947698.0,989600.0,3958098.0
2037,,4926996.0,968898.0,3958098.0
2038,,4905840.0,947742.0,3958098.0
2039,,4882563.0,924465.0,3958098.0
2040,,4863975.0,905877.0,3958098.0
