year,Base case cost,Modeled residential ashp
2017,16642.830962,38336.6802484
2018,17842.5111347,37028.604688
2019,19487.7868001,35669.1285542
2020,20276.1480564,34483.2737315
2021,20790.2967019,33369.5119193
2022,21167.3390419,32303.516615
2023,20379.4693827,30216.7051791
2024,20607.5204654,29208.932343
2025,20868.1502743,28215.8911259
2026,21161.3588092,27237.057332
2027,20305.5751397,25170.7762594
2028,20490.8603947,24246.8231686
2029,20768.7882773,23315.2131063
2030,20923.1926565,22440.8018099
2031,21232.001415,21539.1246663
