year,annotation,consumption,consumption residential,consumption non-residential
2003,,411390.0,119958.0,291432.0
2004,,405351.0,118543.0,286808.0
2005,,382840.0,115460.0,267380.0
2006,,423807.0,129863.0,293944.0
2007,,392183.0,155899.0,236284.0
2008,,391716.0,172815.0,218901.0
2009,,421544.0,173452.0,248092.0
2010,,467717.0,165832.0,301885.0
2011,,486742.0,167281.0,319461.0
2012,,493457.0,170731.0,322726.0
2013,,429250.0,148497.0,280753.0
2014,,396529.0,130825.0,265704.0
2015,,390633.0,115832.0,274801.0
2016,start of forecast,417553.0,143801.0,273753.0
2017,,417630.0,143878.0,273753.0
2018,,417700.0,143947.0,273753.0
2019,,417701.0,143948.0,273753.0
2020,,417669.0,143917.0,273753.0
2021,,417586.0,143833.0,273753.0
2022,,417523.0,143771.0,273753.0
2023,,417467.0,143714.0,273753.0
2024,,417353.0,143600.0,273753.0
2025,,417279.0,143526.0,273753.0
2026,,417120.0,143367.0,273753.0
2027,,417068.0,143316.0,273753.0
2028,,416960.0,143207.0,273753.0
2029,,416713.0,142960.0,273753.0
2030,,416513.0,142760.0,273753.0
2031,,416361.0,142608.0,273753.0
2032,,416291.0,142539.0,273753.0
2033,,416286.0,142533.0,273753.0
2034,,416250.0,142498.0,273753.0
2035,,416169.0,142416.0,273753.0
2036,,416060.0,142307.0,273753.0
2037,,415893.0,142140.0,273753.0
2038,,415754.0,142002.0,273753.0
2039,,415665.0,141912.0,273753.0
2040,,415602.0,141850.0,273753.0
