year,annotation,consumption,consumption residential,consumption non-residential
2003,,1212838.0,449694.0,763144.0
2004,,1345169.0,408058.0,937111.0
2005,,1226894.0,374375.0,852519.0
2006,,1265731.0,386333.0,879398.0
2007,,1284669.0,405957.0,878712.0
2008,,1199960.0,386983.0,812977.0
2009,,1201474.0,397114.0,804360.0
2010,,1245871.0,407590.0,838281.0
2011,,1243072.0,419342.0,823730.0
2012,,1270515.0,433703.0,836812.0
2013,,1224389.0,468624.0,755765.0
2014,,1169335.0,430902.0,738433.0
2015,,1288257.0,456716.0,831541.0
2016,start of forecast,1191103.0,415857.0,775246.0
2017,,1189763.0,414517.0,775246.0
2018,,1188767.0,413521.0,775246.0
2019,,1187942.0,412696.0,775246.0
2020,,1187230.0,411984.0,775246.0
2021,,1186986.0,411740.0,775246.0
2022,,1186939.0,411692.0,775246.0
2023,,1187164.0,411917.0,775246.0
2024,,1187281.0,412034.0,775246.0
2025,,1187479.0,412233.0,775246.0
2026,,1187014.0,411768.0,775246.0
2027,,1185803.0,410556.0,775246.0
2028,,1185500.0,410254.0,775246.0
2029,,1185266.0,410020.0,775246.0
2030,,1185067.0,409821.0,775246.0
2031,,1184783.0,409536.0,775246.0
2032,,1184178.0,408932.0,775246.0
2033,,1183895.0,408649.0,775246.0
2034,,1183477.0,408231.0,775246.0
2035,,1182901.0,407655.0,775246.0
2036,,1182822.0,407576.0,775246.0
2037,,1182568.0,407322.0,775246.0
2038,,1181710.0,406464.0,775246.0
2039,,1181175.0,405929.0,775246.0
2040,,1180900.0,405654.0,775246.0
