year,Base case cost,Modeled residential ashp
2017,408220.307745,407514.959742
2018,432216.675332,429434.900817
2019,464611.771574,459026.821268
2020,479609.501316,472726.78444
2021,489807.95754,482042.759397
2022,497606.777006,489166.740246
2023,503005.959713,494098.726988
2024,507205.324041,497934.716676
2025,512604.506748,502866.703418
2026,518603.598645,508346.688687
2027,524002.781352,513278.675429
2028,528202.145679,517114.665117
2029,534201.237576,522594.650385
2030,537800.692714,525882.641547
2031,543799.784611,531362.626815
