year,Base case cost,Modeled non-residential ashp
2017,273789.87527,272559.742863
2018,291201.63527,290353.60899
2019,314900.97527,314843.501463
2020,325541.49527,325476.596673
2021,332796.39527,332528.735957
2022,338116.65527,337540.983658
2023,341985.93527,341026.790889
2024,344887.89527,343499.617197
2025,348757.17527,347014.363167
2026,353117.416062,351064.183552
2027,356503.106062,354092.786719
2028,359888.796062,357134.70575
2029,363758.156062,360703.449477
2030,366184.076854,362751.0002
2031,371020.876854,367372.586146
