year,annotation,consumption,consumption residential,consumption non-residential
2003,,106917.0,45586.0,61331.0
2004,,121434.0,51982.0,69452.0
2005,,121352.0,50889.0,70463.0
2006,,117399.0,42687.0,74712.0
2007,,132823.0,45049.0,87774.0
2008,,131152.0,49738.0,81414.0
2009,,105102.0,50557.0,54545.0
2010,,81386.0,53057.0,28329.0
2011,,94234.0,56640.0,37594.0
2012,,83422.0,60529.0,22893.0
2013,,69276.0,48099.0,21177.0
2014,,56547.0,38525.0,18022.0
2015,,53684.0,35363.0,18321.0
2016,start of forecast,67023.0,47850.0,19173.0
2017,,67009.0,47836.0,19173.0
2018,,66992.0,47818.0,19173.0
2019,,66975.0,47802.0,19173.0
2020,,66962.0,47788.0,19173.0
2021,,66967.0,47794.0,19173.0
2022,,66949.0,47775.0,19173.0
2023,,66939.0,47765.0,19173.0
2024,,66920.0,47747.0,19173.0
2025,,66903.0,47730.0,19173.0
2026,,66888.0,47715.0,19173.0
2027,,66875.0,47702.0,19173.0
2028,,66874.0,47700.0,19173.0
2029,,66868.0,47694.0,19173.0
2030,,66865.0,47692.0,19173.0
2031,,66856.0,47682.0,19173.0
2032,,66847.0,47674.0,19173.0
2033,,66841.0,47667.0,19173.0
2034,,66834.0,47661.0,19173.0
2035,,66830.0,47657.0,19173.0
2036,,66827.0,47654.0,19173.0
2037,,66828.0,47655.0,19173.0
2038,,66828.0,47655.0,19173.0
2039,,66828.0,47655.0,19173.0
2040,,66836.0,47663.0,19173.0
