year,Base case cost,Modeled residential ashp
2017,39244.6091945,39864.3010974
2018,43255.788341,42535.1135512
2019,48986.0442646,46350.5599138
2020,51707.9158283,48162.896936
2021,53570.2490035,49402.9170039
2022,55002.8129844,50356.7785945
2023,56005.607771,51024.481708
2024,56865.1461595,51596.7986624
2025,57724.6845481,52169.1156168
2026,59013.9921309,53027.5910484
2027,60016.7869175,53695.2941618
2028,60876.325306,54267.6111162
2029,62022.3764908,55030.7003887
2030,62595.4020831,55412.245025
2031,63884.7096659,56270.7204566
