year,annotation,consumption,consumption residential,consumption non-residential
2003,,973167.0,542637.0,430530.0
2004,,1132421.0,576217.0,556204.0
2005,,1466252.0,549197.0,917055.0
2006,,1539681.0,583099.0,956582.0
2007,,1614119.0,602422.0,1011697.0
2008,,1673603.0,632452.0,1041151.0
2009,,1700771.0,601483.0,1099288.0
2010,,1630882.0,601767.0,1029115.0
2011,,1678311.0,601018.0,1077293.0
2012,,1569281.0,588446.0,980835.0
2013,,1587655.0,565822.0,1021833.0
2014,,1599317.0,569153.0,1030164.0
2015,,1572987.0,613627.0,959360.0
2016,start of forecast,1605434.0,601649.0,1003786.0
2017,,1608777.0,604991.0,1003786.0
2018,,1612297.0,608511.0,1003786.0
2019,,1615993.0,612208.0,1003786.0
2020,,1619832.0,616046.0,1003786.0
2021,,1623803.0,620018.0,1003786.0
2022,,1627919.0,624133.0,1003786.0
2023,,1632178.0,628392.0,1003786.0
2024,,1636558.0,632773.0,1003786.0
2025,,1641033.0,637248.0,1003786.0
2026,,1645571.0,641786.0,1003786.0
2027,,1650186.0,646401.0,1003786.0
2028,,1654858.0,651072.0,1003786.0
2029,,1659648.0,655863.0,1003786.0
2030,,1664505.0,660719.0,1003786.0
2031,,1669424.0,665639.0,1003786.0
2032,,1674381.0,670595.0,1003786.0
2033,,1679404.0,675619.0,1003786.0
2034,,1684514.0,680729.0,1003786.0
2035,,1689716.0,685930.0,1003786.0
2036,,1695027.0,691241.0,1003786.0
2037,,1700448.0,696662.0,1003786.0
2038,,1705967.0,702181.0,1003786.0
2039,,1711552.0,707766.0,1003786.0
2040,,1717221.0,713435.0,1003786.0
