year,Base case cost,Modeled non-residential ashp
2017,807543.685544,895380.071664
2018,847547.530247,933771.867737
2019,906036.264353,990650.066371
2020,935513.574949,1018615.27797
2021,956162.779651,1037802.43854
2022,970907.679651,1051129.26314
2023,990168.065545,1069009.47502
2024,999095.654948,1076594.02734
2025,1009502.41965,1085686.21857
2026,1022867.01495,1097761.33268
2027,1033260.03025,1106899.81617
2028,1042167.21555,1114584.08154
2029,1046099.57495,1117316.52708
2030,1053464.83025,1123517.42289
2031,1066742.29495,1135646.93906
