year,Base case cost,Modeled non-residential ashp
2017,348779.120733,395294.353079
2018,369092.891401,414801.539816
2019,397680.447367,442591.848786
2020,404076.35133,448225.156788
2021,412755.440805,456164.051842
2022,419577.039086,462264.663126
2023,423964.149086,465950.288109
2024,428303.416174,469604.397075
2025,432669.322069,473301.089089
2026,430831.655962,470808.388028
2027,434945.424314,474283.718651
2028,439169.427894,477884.133733
2029,436366.802383,474471.72511
2030,439289.246559,476800.634934
2031,444702.037752,481630.937956
