year,Base case cost,Modeled residential energy efficiency
2017,4333399.67178,4113159.99161
2018,4610380.32114,4317189.22812
2019,4996030.97203,4606492.71272
2020,5179916.71027,4737700.48259
2021,5299495.49613,4818673.83131
2022,5383221.45326,4869969.94516
2023,5447494.39106,4907982.59773
2024,5485058.37611,4923477.2721
2025,5540281.91783,4952925.96487
2026,5604021.14023,4989151.86796
2027,5658302.38898,5018121.21581
2028,5694295.88577,5032971.55859
2029,5765571.12463,5077403.70909
2030,5801041.82653,5094135.10018
2031,5871554.91534,5136253.4603
2032,5932667.13917,5171146.79705
2033,6002066.60902,5212553.0817
2034,6070894.99223,5253582.02098
2035,6122611.81135,5283606.66411
2036,6200361.09614,5333930.47141
