year,Base case cost,Modeled residential ashp
2017,92146.3731633,141830.428098
2018,100777.422359,149652.8431
2019,112605.156443,160372.448843
2020,111450.569805,158648.823328
2021,115052.953842,161891.81439
2022,110398.316598,156937.682999
2023,112082.689702,158442.359616
2024,105876.801037,152056.774464
2025,107444.355228,153444.632167
2026,101371.588247,147132.269869
2027,103064.112737,148615.148457
2028,96098.9011317,141470.240364
2029,89102.9012736,134264.594604
2030,90117.1491479,135129.095405
2031,82934.602485,127706.953425
